Id,Label,POS_Category,Total_Frequency,partie
guider,guider,VERB,18,Partie_2
hanter,hanter,VERB,18,Partie_2
huile,huile,NOUN,18,Partie_2
impressionnant,impressionnant,ADJ,18,Partie_2
imprègner,imprègner,VERB,18,Partie_2
instinct,instinct,NOUN,18,Partie_2
interroger,interroger,VERB,18,Partie_2
intimité,intimité,NOUN,18,Partie_2
intéressant,intéressant,ADJ,18,Partie_2
liste,liste,NOUN,18,Partie_2
manipuler,manipuler,VERB,18,Partie_2
miel,miel,NOUN,18,Partie_2
miette,miette,NOUN,18,Partie_2
mise,mise,NOUN,18,Partie_2
moustache,moustache,NOUN,18,Partie_2
méthel,méthel,ADJ,18,Partie_2
nouvelle,nouvelle,NOUN,18,Partie_2
ouverture,ouverture,NOUN,18,Partie_2
payer,payer,VERB,18,Partie_2
piège,piège,NOUN,18,Partie_2
plaindre,plaindre,VERB,18,Partie_2
poignée,poignée,NOUN,18,Partie_2
prouver,prouver,VERB,18,Partie_2
proximité,proximité,NOUN,18,Partie_2
prévoir,prévoir,VERB,18,Partie_2
pétale,pétale,NOUN,18,Partie_2
qualité,qualité,NOUN,18,Partie_2
rang,rang,NOUN,18,Partie_2
refléter,refléter,VERB,18,Partie_2
renoncer,renoncer,VERB,18,Partie_2
rideau,rideau,NOUN,18,Partie_2
risquer,risquer,VERB,18,Partie_2
récolter,récolter,VERB,18,Partie_2
résonner,résonner,VERB,18,Partie_2
sac,sac,NOUN,18,Partie_2
salive,salive,NOUN,18,Partie_2
serviteur,serviteur,NOUN,18,Partie_2
soulagement,soulagement,NOUN,18,Partie_2
surveiller,surveiller,VERB,18,Partie_2
tort,tort,NOUN,18,Partie_2
tristesse,tristesse,NOUN,18,Partie_2
truc,truc,NOUN,18,Partie_2
trésor,trésor,NOUN,18,Partie_2
type,type,NOUN,18,Partie_2
vaste,vaste,ADJ,18,Partie_2
voleurs,voleurs,NOUN,18,Partie_2
éclabousser,éclabousser,VERB,18,Partie_2
écrouler,écrouler,VERB,18,Partie_2
Miasmes,Miasmes,PROPN,17,Partie_2
Tamaris,Tamaris,PROPN,17,Partie_2
accéder,accéder,VERB,17,Partie_2
admire,admire,VERB,17,Partie_2
aigu,aigu,ADJ,17,Partie_2
alourdir,alourdir,VERB,17,Partie_2
armure,armure,NOUN,17,Partie_2
arrêt,arrêt,NOUN,17,Partie_2
astre,astre,NOUN,17,Partie_2
bizarre,bizarre,ADJ,17,Partie_2
blesser,blesser,VERB,17,Partie_2
chant,chant,NOUN,17,Partie_2
chevelure,chevelure,NOUN,17,Partie_2
clef,clef,PROPN,17,Partie_2
courbe,courbe,NOUN,17,Partie_2
couver,couver,VERB,17,Partie_2
cuivre,cuivre,NOUN,17,Partie_2
danse,danse,NOUN,17,Partie_2
différence,différence,NOUN,17,Partie_2
discuter,discuter,VERB,17,Partie_2
divin,divin,ADJ,17,Partie_2
dépendre,dépendre,VERB,17,Partie_2
effondrer,effondrer,VERB,17,Partie_2
emprisonner,emprisonner,VERB,17,Partie_2
enchaîner,enchaîner,VERB,17,Partie_2
enterrer,enterrer,VERB,17,Partie_2
entourer,entourer,VERB,17,Partie_2
exclamation,exclamation,NOUN,17,Partie_2
excuser,excuser,VERB,17,Partie_2
exemple,exemple,NOUN,17,Partie_2
fardeau,fardeau,NOUN,17,Partie_2
flaque,flaque,NOUN,17,Partie_2
fluide,fluide,ADJ,17,Partie_2
fragment,fragment,NOUN,17,Partie_2
fureur,fureur,NOUN,17,Partie_2
graver,graver,VERB,17,Partie_2
gravité,gravité,NOUN,17,Partie_2
gâcher,gâcher,VERB,17,Partie_2
hocher,hocher,VERB,17,Partie_2
indiquer,indiquer,VERB,17,Partie_2
inspirer,inspirer,VERB,17,Partie_2
intense,intense,ADJ,17,Partie_2
intime,intime,ADJ,17,Partie_2
lettre,lettre,NOUN,17,Partie_2
malaise,malaise,NOUN,17,Partie_2
minuscule,minuscule,ADJ,17,Partie_2
miroirs,miroirs,NOUN,17,Partie_2
parchemin,parchemin,NOUN,17,Partie_2
parle,parle,ADJ,17,Partie_2
patienter,patienter,VERB,17,Partie_2
perd,perd,ADJ,17,Partie_2
pique,pique,VERB,17,Partie_2
poil,poil,NOUN,17,Partie_2
privé,privé,ADJ,17,Partie_2
préoccuper,préoccuper,VERB,17,Partie_2
repos,repos,NOUN,17,Partie_2
resserrer,resserrer,VERB,17,Partie_2
roche,roche,NOUN,17,Partie_2
roue,roue,NOUN,17,Partie_2
râle,râle,NOUN,17,Partie_2
résister,résister,VERB,17,Partie_2
réussite,réussite,NOUN,17,Partie_2
soigner,soigner,VERB,17,Partie_2
soirée,soirée,NOUN,17,Partie_2
statue,statue,NOUN,17,Partie_2
talent,talent,NOUN,17,Partie_2
tapoter,tapoter,VERB,17,Partie_2
temple,temple,NOUN,17,Partie_2
train,train,NOUN,17,Partie_2
transporter,transporter,VERB,17,Partie_2
tâche,tâche,NOUN,17,Partie_2
urgence,urgence,NOUN,17,Partie_2
utile,utile,ADJ,17,Partie_2
vengeance,vengeance,NOUN,17,Partie_2
voyager,voyager,VERB,17,Partie_2
Épouvantail,Épouvantail,PROPN,17,Partie_2
échec,échec,NOUN,17,Partie_2
écho,écho,NOUN,17,Partie_2
échouer,échouer,VERB,17,Partie_2
étincelle,étincelle,NOUN,17,Partie_2
étreinte,étreinte,NOUN,17,Partie_2
Crimson,Crimson,PROPN,16,Partie_2
Esther,Esther,PROPN,16,Partie_2
Seirova,Seirova,PROPN,16,Partie_2
adolescent,adolescent,NOUN,16,Partie_2
alcool,alcool,NOUN,16,Partie_2
autoriser,autoriser,VERB,16,Partie_2
baisser,baisser,VERB,16,Partie_2
calmer,calmer,VERB,16,Partie_2
camarade,camarade,NOUN,16,Partie_2
chaleureux,chaleureux,ADJ,16,Partie_2
cheville,cheville,NOUN,16,Partie_2
consentir,consentir,VERB,16,Partie_2
conviction,conviction,NOUN,16,Partie_2
courir,courir,VERB,16,Partie_2
croc,croc,NOUN,16,Partie_2
crépuscule,crépuscule,NOUN,16,Partie_2
dessiner,dessiner,VERB,16,Partie_2
diamant,diamant,NOUN,16,Partie_2
douter,douter,VERB,16,Partie_2
durer,durer,VERB,16,Partie_2
défaire,défaire,VERB,16,Partie_2
déranger,déranger,VERB,16,Partie_2
désigner,désigner,VERB,16,Partie_2
emprise,emprise,NOUN,16,Partie_2
escalier,escalier,NOUN,16,Partie_2
essouffler,essouffler,VERB,16,Partie_2
exception,exception,NOUN,16,Partie_2
flot,flot,NOUN,16,Partie_2
fourrure,fourrure,NOUN,16,Partie_2
hommage,hommage,NOUN,16,Partie_2
importance,importance,NOUN,16,Partie_2
incliner,incliner,VERB,16,Partie_2
innocent,innocent,ADJ,16,Partie_2
inquiétude,inquiétude,NOUN,16,Partie_2
intensité,intensité,NOUN,16,Partie_2
intuition,intuition,NOUN,16,Partie_2
lanterne,lanterne,NOUN,16,Partie_2
lisse,lisse,ADJ,16,Partie_2
légende,légende,NOUN,16,Partie_2
mensonge,mensonge,NOUN,16,Partie_2
mouiller,mouiller,VERB,16,Partie_2
noble,noble,ADJ,16,Partie_2
néant,néant,NOUN,16,Partie_2
obsession,obsession,NOUN,16,Partie_2
origine,origine,NOUN,16,Partie_2
pause,pause,NOUN,16,Partie_2
peser,peser,VERB,16,Partie_2
piratesse,piratesse,NOUN,16,Partie_2
portrait,portrait,NOUN,16,Partie_2
poursuivre,poursuivre,VERB,16,Partie_2
prie,prie,VERB,16,Partie_2
préciser,préciser,VERB,16,Partie_2
quitte,quitte,VERB,16,Partie_2
rayon,rayon,NOUN,16,Partie_2
relation,relation,NOUN,16,Partie_2
repère,repère,NOUN,16,Partie_2
rican,rican,VERB,16,Partie_2
ruban,ruban,NOUN,16,Partie_2
réaliser,réaliser,VERB,16,Partie_2
régulier,régulier,ADJ,16,Partie_2
résistance,résistance,NOUN,16,Partie_2
réunir,réunir,VERB,16,Partie_2
saluer,saluer,VERB,16,Partie_2
sauvage,sauvage,ADJ,16,Partie_2
sauveur,sauveur,NOUN,16,Partie_2
souiller,souiller,VERB,16,Partie_2
sourd,sourd,ADJ,16,Partie_2
sous-sol,sous-sol,NOUN,16,Partie_2
soutenir,soutenir,VERB,16,Partie_2
tapisser,tapisser,VERB,16,Partie_2
tendu,tendu,ADJ,16,Partie_2
timide,timide,ADJ,16,Partie_2
transmettre,transmettre,VERB,16,Partie_2
transpercer,transpercer,VERB,16,Partie_2
témoin,témoin,NOUN,16,Partie_2
victime,victime,NOUN,16,Partie_2
vitesse,vitesse,NOUN,16,Partie_2
vol,vol,NOUN,16,Partie_2
écurie,écurie,NOUN,16,Partie_2
élargir,élargir,VERB,16,Partie_2
éternité,éternité,NOUN,16,Partie_2
